id;lat;lon;localidad_1;localidad_2;localidad_3;localidad_4;rooms;bedrooms;bathrooms;surface_total;surface_covered;price;currency;property_type;l3_zona;l3_comuna;l3_new;l4_new;start_date_year;start_date_month;start_date_day;end_date_year;end_date_month;end_date_day;quarter_start_date;m2_price_gob;lat_final;lon_final;madero;torre;puerto madero;cochera;palermo;000;belgrano;ambientes;dep;semipiso;recoleta;venta ubicado;000 departamento;plata;departamento;venta;amb;dependencia;vista;terraza;piso;canitas;coch;ph;categoria;amenities;capital;m2;departamento ambientes venta;alto;depto;duplex;capital federal;ambientes cochera;av;estrenar;federal;ambientes venta;oportunidad;baulera;reciclado;departamento venta;dormitorio;piso alto;excelente;barrio norte;departamento ambientes;nunez;000 departamento venta;centro;2amb;impecable;newsurf_total;monoambiente;new_bedrooms;new_bathrooms;distancia_km
499671;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;sin_info;3.0;;1.0;47.0;47.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2019;7;24;9999;12;31;3;0.0;-34.9206797;-57.9537638;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;47.0;False;;1.0;0.0
701710;-58.4954463;-34.579948;Argentina;Capital Federal;Villa Pueyrredón;sin_info;3.0;2.0;1.0;64.0;;;USD;Departamento;other;other;other;other;2020;2;27;2020;5;18;1;2810.1827945884543;-34.579948;-34.579948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;64.0;False;2.0;1.0;2189.9046493772066
807865;-58.4068542;-34.5820327;Argentina;Capital Federal;Palermo;Palermo Chico;2.0;1.0;1.0;39.0;35.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2020;3;17;2020;4;3;1;3834.6405277128156;-34.5820327;-34.5820327;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;39.0;False;1.0;1.0;2182.4275881668696
498;-58.439417273;-34.6020413286;Argentina;Capital Federal;Parque Centenario;sin_info;3.0;2.0;1.0;59.0;53.0;;USD;Departamento;other;other;other;other;2019;7;7;2019;7;9;3;0.0;-34.6020413286;-34.6020413286;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;59.0;False;2.0;1.0;2181.0014696073986
268354;-58.4033502;-34.596566;Argentina;Capital Federal;Barrio Norte;sin_info;2.0;1.0;1.0;54.0;50.0;;USD;Departamento;other;other;other;other;2020;4;14;2020;5;5;2;0.0;-34.596566;-34.596566;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;54.0;False;1.0;1.0;2178.730242387393
578299;-58.4553959;-34.5677571;Argentina;Capital Federal;Colegiales;sin_info;3.0;2.0;2.0;140.0;80.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;13;2019;8;14;3;3585.4745607023;-34.5677571;-34.5677571;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;140.0;False;2.0;2.0;2186.5225981434387
948376;-58.4043175571;-34.580746571;Argentina;Capital Federal;Palermo;Palermo Chico;3.0;2.0;4.0;151.0;135.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Chico;2020;3;13;2020;5;20;1;3834.6405277128156;-34.580746571;-34.580746571;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151.0;False;2.0;3.0;2182.561722100227
467805;-58.3770677;-34.6221005;Argentina;Capital Federal;San Telmo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Este;Comuna 1;other;other;2020;7;13;2020;8;6;3;0.0;-34.6221005;-34.6221005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2173.084516906218
71523;-60.654962;-32.9623484;Argentina;Capital Federal;sin_info;sin_info;2.0;1.0;1.0;;;;USD;Departamento;other;other;other;other;2019;12;17;2020;9;23;4;0.0;-32.9623484;-32.9623484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2360.178586334659
82841;-58.4666636826;-34.6036240733;Argentina;Capital Federal;Paternal;sin_info;2.0;1.0;1.0;43.0;43.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;12;7;2019;12;22;4;0.0;-34.6036240733;-34.6036240733;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;43.0;False;1.0;1.0;2183.852519663451
718353;-58.502241;-34.64389;Argentina;Capital Federal;Villa Luro;sin_info;2.0;1.0;1.0;55.0;47.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;3;27;2020;6;27;1;2721.828968903437;-34.64389;-34.64389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55.0;False;1.0;1.0;2182.238218663344
758086;-58.4440197;-34.6178971;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;61.0;56.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;2;7;2020;3;14;1;3287.4493983760863;-34.6178971;-34.6178971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.0;False;2.0;1.0;2179.7994096802418
198471;-58.3834375708;-34.5943108467;Argentina;Capital Federal;Recoleta;sin_info;2.0;1.0;1.0;39.0;39.0;;USD;Departamento;Norte;Comuna 2;Recoleta;other;2019;7;5;2019;7;9;3;4116.736735495754;-34.5943108467;-34.5943108467;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.0;False;1.0;1.0;2178.0528069687025
536375;-58.4197726235;-34.5974800277;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;1.0;88.0;80.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;4;24;2020;5;8;2;3744.941017688023;-34.5974800277;-34.5974800277;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;88.0;False;2.0;1.0;2180.8173723637956
803731;-57.933682;-34.935388;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;3.0;2.0;1.0;49.0;46.0;;USD;PH;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;3;17;2020;6;27;1;0.0;-34.935388;-34.935388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0;False;2.0;1.0;2098.459836161416
651120;-58.4581698;-34.554401;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;11;12;2020;1;18;4;3999.4417464053645;-34.554401;-34.554401;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2188.479238637397
651456;-58.4411116;-34.5938247;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;12;2020;5;15;4;3136.0511595221365;-34.5938247;-34.5938247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2182.5945192291692
117439;-58.4566864;-34.5620844;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;2.0;116.0;68.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;8;9;2019;8;17;3;3936.86728916333;-34.5620844;-34.5620844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116.0;False;2.0;2.0;2187.6773992005315
33900;-58.476665;-34.638348;Argentina;Capital Federal;Floresta;sin_info;3.0;2.0;1.0;72.0;70.0;;USD;Departamento;Oeste;Comuna 10;other;other;2019;9;13;2019;9;14;3;0.0;-34.638348;-34.638348;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.0;False;2.0;1.0;2181.321970949907
475908;-58.4477355791;-34.5955966314;Argentina;Capital Federal;Villa Crespo;sin_info;2.0;1.0;1.0;53.0;41.0;;USD;Departamento;Centro;Comuna 15;other;other;2020;6;4;2020;6;8;2;3051.8708736518493;-34.5955966314;-34.5955966314;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;53.0;False;1.0;1.0;2182.4096913096914
32313;-58.4870805;-34.5723157;Argentina;Capital Federal;Villa Urquiza;sin_info;3.0;2.0;1.0;53.0;50.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;7;11;9999;12;31;3;3132.4724912447577;-34.5723157;-34.5723157;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;53.0;False;2.0;1.0;2189.6347583266893
368779;-58.3632768;-34.6041931;Argentina;Capital Federal;Puerto Madero;sin_info;3.0;2.0;3.0;110.0;100.0;;USD;Departamento;Este;Comuna 1;Puerto Madero;other;2020;3;31;2020;4;3;1;0.0;-34.6041931;-34.6041931;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.0;False;2.0;3.0;2174.0449444617293
944811;-58.4370019;-34.5536683;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;1.0;57.0;57.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;13;9999;12;31;1;3894.8593746406755;-34.5536683;-34.5536683;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57.0;False;1.0;1.0;2188.5557228837297
173268;-58.475756;-34.690929;Argentina;Capital Federal;Villa Lugano;sin_info;2.0;;;;;;USD;Departamento;Sur;Comuna 8;Villa Lugano;other;2019;7;23;2020;5;14;3;0.0;-34.690929;-34.690929;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;;;2174.67862074024
952667;-58.373436;-34.628071;Argentina;Capital Federal;Barracas;sin_info;3.0;1.0;2.0;;;;USD;PH;Sur;Comuna 4;other;other;2020;4;23;9999;12;31;2;0.0;-34.628071;-34.628071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;2.0;2173.406231410458
494600;-58.4385378;-34.5791185;Argentina;Capital Federal;Palermo;Palermo Hollywood;3.0;2.0;1.0;68.0;62.0;;USD;Departamento;Norte;Comuna 14;other;Palermo Hollywood;2020;7;20;9999;12;31;3;3575.1415891207776;-34.5791185;-34.5791185;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;68.0;False;2.0;1.0;2182.7315333011434
975842;-58.439407;-34.621913;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;1.0;80.0;50.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;12;9999;12;31;1;3287.4493983760863;-34.621913;-34.621913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.0;False;2.0;1.0;2179.380719708446
153874;-58.4193397312;-34.5837877251;Argentina;Capital Federal;Palermo;sin_info;3.0;;2.0;119.0;103.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;8;28;2019;9;18;3;3902.1896178093994;-34.5837877251;-34.5837877251;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119.0;False;;2.0;2182.244568865849
409186;-58.3914558;-34.6104107;Argentina;Capital Federal;Congreso;sin_info;3.0;;1.0;;84.0;;USD;Departamento;other;other;other;other;2019;8;22;9999;12;31;3;0.0;-34.6104107;-34.6104107;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;84.0;False;;1.0;2176.1766867229144
244219;-58.443262;-34.618044;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;53.0;49.0;;USD;Departamento;Centro;Comuna 6;other;other;2019;12;28;2020;8;2;4;3426.100855601055;-34.618044;-34.618044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.0;False;1.0;1.0;2179.784092347584
127198;-58.5003922;-34.6433071;Argentina;Capital Federal;Villa Luro;sin_info;2.0;1.0;1.0;55.0;43.0;;USD;Departamento;Oeste;Comuna 10;other;other;2020;7;7;9999;12;31;3;0.0;-34.6433071;-34.6433071;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;55.0;False;1.0;1.0;2182.2989702269588
406268;;;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;La Plata;2.0;1.0;1.0;49.0;35.0;;USD;Departamento;G.B.A. Zona Sur;G.B.A. Zona Sur;other;other;2020;7;18;2020;8;7;3;0.0;-34.9206797;-57.9537638;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;49.0;False;1.0;1.0;0.0
472834;;;Argentina;Capital Federal;sin_info;sin_info;3.0;;1.0;;55.0;;USD;Departamento;other;other;other;other;2019;7;6;2020;2;13;3;0.0;-34.6075682;-58.4370894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;55.0;False;;1.0;0.0
652797;-58.4787009;-34.58423;Argentina;Capital Federal;Parque Chas;sin_info;3.0;2.0;2.0;75.0;65.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;11;12;2019;12;23;4;0.0;-34.58423;-34.58423;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.0;False;2.0;2.0;2187.120336690387
679457;-58.422077;-34.596333;Argentina;Capital Federal;Palermo;sin_info;2.0;1.0;1.0;46.0;43.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;2;5;2020;2;7;1;3834.6405277128156;-34.596333;-34.596333;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;46.0;False;1.0;1.0;2180.936884907282
279953;-58.436458;-34.5982314;Argentina;Capital Federal;Villa Crespo;sin_info;3.0;2.0;1.0;51.0;51.0;;USD;Departamento;Centro;Comuna 15;other;other;2019;8;20;2019;9;4;3;3231.277016852641;-34.5982314;-34.5982314;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;51.0;False;2.0;1.0;2182.134899116404
976590;-58.43026;-34.612419;Argentina;Capital Federal;Caballito;sin_info;3.0;2.0;2.0;70.0;65.0;;USD;Departamento;Centro;Comuna 6;other;other;2020;3;12;2020;8;17;1;3287.4493983760863;-34.612419;-34.612419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.0;False;2.0;2.0;2180.3707125385527
410435;-58.4619147646;-34.6285356565;Argentina;Capital Federal;Flores;sin_info;2.0;1.0;2.0;91.0;85.0;;USD;Departamento;Centro;Comuna 7;other;other;2019;10;13;2019;11;12;4;0.0;-34.6285356565;-34.6285356565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;91.0;False;1.0;2.0;2180.379322398874
898897;-58.4389481;-34.5554026;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2020;3;21;2020;6;1;1;3894.8593746406755;-34.5554026;-34.5554026;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;2.0;2188.374690312204
17254;-58.472378;-34.568058;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;54.0;52.0;;USD;Departamento;Norte;Comuna 13;other;other;2019;9;23;2019;12;19;3;3936.86728916333;-34.568058;-34.568058;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;54.0;False;2.0;1.0;2187.05425513841
362406;-58.4069356;-34.6123977;Argentina;Capital Federal;Balvanera;sin_info;3.0;2.0;1.0;45.0;45.0;;USD;Departamento;Este;Comuna 3;other;other;2019;12;10;2019;12;23;4;2794.6819180997104;-34.6123977;-34.6123977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;False;2.0;1.0;2176.9327209190424
643861;-58.469415;-34.56467;Argentina;Capital Federal;Belgrano;sin_info;3.0;2.0;1.0;57.0;55.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;1;10;2020;2;7;1;3894.8593746406755;-34.56467;-34.56467;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;57.0;False;2.0;1.0;2187.4076508786475
453640;-58.522255;-34.647537;Argentina;Capital Federal;Liniers;sin_info;3.0;;;100.0;;;USD;Departamento;Oeste;Comuna 9;other;other;2020;2;17;2020;2;28;1;2746.8366731390875;-34.647537;-34.647537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100.0;False;;;2183.4959572495077
491219;-58.3735934;-34.6043979;Argentina;Capital Federal;Centro / Microcentro;sin_info;3.0;2.0;2.0;98.0;98.0;;USD;Departamento;other;other;other;other;2020;6;6;9999;12;31;2;0.0;-34.6043979;-34.6043979;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;98.0;False;2.0;2.0;2174.7742108803363
90913;-58.5137668;-34.6263918;Argentina;Capital Federal;Monte Castro;sin_info;2.0;1.0;;;;;USD;Departamento;Oeste;Comuna 10;other;other;2020;4;26;9999;12;31;2;2677.1635351887585;-34.6263918;-34.6263918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;1.0;;2184.7082071393256
36168;-58.404467;-34.5935272;Argentina;Capital Federal;Barrio Norte;sin_info;3.0;2.0;1.0;67.0;60.0;;USD;Departamento;other;other;other;other;2020;6;22;9999;12;31;2;0.0;-34.5935272;-34.5935272;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;67.0;False;2.0;1.0;2179.047059434115
507362;-58.4832287;-34.5522629;Argentina;Capital Federal;Saavedra;sin_info;2.0;1.0;2.0;90.0;55.0;;USD;Departamento;Norte;Comuna 12;other;other;2020;1;11;9999;12;31;1;3209.027139937997;-34.5522629;-34.5522629;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.0;False;1.0;2.0;2191.5275635774155
566887;-58.4451504484;-34.5599394076;Argentina;Capital Federal;Belgrano;sin_info;2.0;1.0;2.0;;;;USD;Departamento;Norte;Comuna 13;other;other;2019;12;5;2020;5;14;4;3999.4417464053645;-34.5599394076;-34.5599394076;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;2.0;2187.9012126073585
208872;-58.4371223;-34.6123294;Argentina;Capital Federal;Caballito;sin_info;2.0;1.0;1.0;;;;USD;Departamento;Centro;Comuna 6;other;other;2020;1;27;2020;1;27;1;3287.4493983760863;-34.6123294;-34.6123294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;False;1.0;1.0;2180.3800583872744
450554;-58.401739;-34.622395;Argentina;Capital Federal;San Cristobal;sin_info;3.0;2.0;1.0;67.0;60.0;;USD;Departamento;Este;Comuna 3;other;other;2020;1;21;2020;6;27;1;0.0;-34.622395;-34.622395;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;67.0;False;2.0;1.0;2175.626645524575
743099;-58.4609238;-34.574255;Argentina;Capital Federal;Colegiales;sin_info;2.0;1.0;1.0;55.0;55.0;;USD;Departamento;Norte;Comuna 13;other;other;2020;6;30;9999;12;31;2;3287.399292616372;-34.574255;-34.574255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;55.0;False;1.0;1.0;2185.8445842265764
607581;-58.51963;-34.6161923;Argentina;Capital Federal;Villa Devoto;sin_info;3.0;2.0;1.0;59.0;49.0;;USD;Departamento;Oeste;Comuna 11;other;other;2019;9;14;2019;11;2;3;0.0;-34.6161923;-34.6161923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59.0;False;2.0;1.0;2186.8800530197072
854064;-58.4227049;-34.5774132;Argentina;Capital Federal;Palermo;sin_info;3.0;2.0;2.0;90.0;80.0;;USD;Departamento;Norte;Comuna 14;other;other;2020;1;17;2020;2;13;1;3834.6405277128156;-34.5774132;-34.5774132;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.0;False;2.0;2.0;2182.909417849481
339693;-58.4183139;-34.5852425;Argentina;Capital Federal;Palermo;sin_info;3.0;;1.0;80.0;70.0;;USD;Departamento;Norte;Comuna 14;other;other;2019;11;20;9999;12;31;4;3873.022431225748;-34.5852425;-34.5852425;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.0;False;;1.0;2182.09287552067
879089;-58.4545003;-34.6287314;Argentina;Capital Federal;Flores;sin_info;3.0;2.0;2.0;;;;USD;Departamento;Centro;Comuna 7;other;other;2019;11;13;2020;5;14;4;0.0;-34.6287314;-34.6287314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;False;2.0;2.0;2180.358915428191
